Group ID,Group Name,Products,Prices
1840,Deck Exclusives,https://tcgcsv.com/tcgplayer/3/1840/products,https://tcgcsv.com/tcgplayer/3/1840/prices
1842,XY - Evolutions,https://tcgcsv.com/tcgplayer/3/1842/products,https://tcgcsv.com/tcgplayer/3/1842/prices
1853,EX Battle Stadium,https://tcgcsv.com/tcgplayer/3/1853/products,https://tcgcsv.com/tcgplayer/3/1853/prices
1861,SM Promos,https://tcgcsv.com/tcgplayer/3/1861/products,https://tcgcsv.com/tcgplayer/3/1861/prices
1863,SM Base Set,https://tcgcsv.com/tcgplayer/3/1863/products,https://tcgcsv.com/tcgplayer/3/1863/prices
1919,SM - Guardians Rising,https://tcgcsv.com/tcgplayer/3/1919/products,https://tcgcsv.com/tcgplayer/3/1919/prices
1938,Alternate Art Promos,https://tcgcsv.com/tcgplayer/3/1938/products,https://tcgcsv.com/tcgplayer/3/1938/prices
1957,SM - Burning Shadows,https://tcgcsv.com/tcgplayer/3/1957/products,https://tcgcsv.com/tcgplayer/3/1957/prices
2054,Shining Legends,https://tcgcsv.com/tcgplayer/3/2054/products,https://tcgcsv.com/tcgplayer/3/2054/prices
2069,SM Trainer Kit: Lycanroc & Alolan Raichu,https://tcgcsv.com/tcgplayer/3/2069/products,https://tcgcsv.com/tcgplayer/3/2069/prices
2071,SM - Crimson Invasion,https://tcgcsv.com/tcgplayer/3/2071/products,https://tcgcsv.com/tcgplayer/3/2071/prices
2148,McDonald's Promos 2017,https://tcgcsv.com/tcgplayer/3/2148/products,https://tcgcsv.com/tcgplayer/3/2148/prices
2155,Countdown Calendar Promos,https://tcgcsv.com/tcgplayer/3/2155/products,https://tcgcsv.com/tcgplayer/3/2155/prices
2175,Burger King Promos,https://tcgcsv.com/tcgplayer/3/2175/products,https://tcgcsv.com/tcgplayer/3/2175/prices
2178,SM - Ultra Prism,https://tcgcsv.com/tcgplayer/3/2178/products,https://tcgcsv.com/tcgplayer/3/2178/prices
2205,Pikachu World Collection Promos,https://tcgcsv.com/tcgplayer/3/2205/products,https://tcgcsv.com/tcgplayer/3/2205/prices
2208,SM Trainer Kit: Alolan Sandslash & Alolan Ninetales,https://tcgcsv.com/tcgplayer/3/2208/products,https://tcgcsv.com/tcgplayer/3/2208/prices
2209,SM - Forbidden Light,https://tcgcsv.com/tcgplayer/3/2209/products,https://tcgcsv.com/tcgplayer/3/2209/prices
2214,Kids WB Promos,https://tcgcsv.com/tcgplayer/3/2214/products,https://tcgcsv.com/tcgplayer/3/2214/prices
2278,SM - Celestial Storm,https://tcgcsv.com/tcgplayer/3/2278/products,https://tcgcsv.com/tcgplayer/3/2278/prices
2282,World Championship Decks,https://tcgcsv.com/tcgplayer/3/2282/products,https://tcgcsv.com/tcgplayer/3/2282/prices
2289,Blister Exclusives,https://tcgcsv.com/tcgplayer/3/2289/products,https://tcgcsv.com/tcgplayer/3/2289/prices
2295,Dragon Majesty,https://tcgcsv.com/tcgplayer/3/2295/products,https://tcgcsv.com/tcgplayer/3/2295/prices
