Group ID,Group Name,Products,Prices
23729,"Darkness, and to Light...",https://tcgcsv.com/tcgplayer/85/23729/products,https://tcgcsv.com/tcgplayer/85/23729/prices
23730,Base Expansion Pack,https://tcgcsv.com/tcgplayer/85/23730/products,https://tcgcsv.com/tcgplayer/85/23730/prices
23731,The Town on No Map,https://tcgcsv.com/tcgplayer/85/23731/products,https://tcgcsv.com/tcgplayer/85/23731/prices
23732,Wind from the Sea,https://tcgcsv.com/tcgplayer/85/23732/products,https://tcgcsv.com/tcgplayer/85/23732/prices
23733,Split Earth,https://tcgcsv.com/tcgplayer/85/23733/products,https://tcgcsv.com/tcgplayer/85/23733/prices
23734,Mysterious Mountains,https://tcgcsv.com/tcgplayer/85/23734/products,https://tcgcsv.com/tcgplayer/85/23734/prices
23740,Expansion Pack (No Rarity),https://tcgcsv.com/tcgplayer/85/23740/products,https://tcgcsv.com/tcgplayer/85/23740/prices
23777,SV8: Super Electric Breaker,https://tcgcsv.com/tcgplayer/85/23777/products,https://tcgcsv.com/tcgplayer/85/23777/prices
23779,SV-P Promotional Cards,https://tcgcsv.com/tcgplayer/85/23779/products,https://tcgcsv.com/tcgplayer/85/23779/prices
23793,SV: Ceruledge ex Stellar Tera Type Starter Set,https://tcgcsv.com/tcgplayer/85/23793/products,https://tcgcsv.com/tcgplayer/85/23793/prices
23794,SV: Stellar Miracle Deck Build Box,https://tcgcsv.com/tcgplayer/85/23794/products,https://tcgcsv.com/tcgplayer/85/23794/prices
23795,SV: Chien-Pao ex Battle Master Deck,https://tcgcsv.com/tcgplayer/85/23795/products,https://tcgcsv.com/tcgplayer/85/23795/prices
23796,SV: Terastal Charizard ex Battle Master Deck,https://tcgcsv.com/tcgplayer/85/23796/products,https://tcgcsv.com/tcgplayer/85/23796/prices
23797,SV: ex Starter Deck & Build Set,https://tcgcsv.com/tcgplayer/85/23797/products,https://tcgcsv.com/tcgplayer/85/23797/prices
23798,SV: Sylveon ex Stellar Tera Type Starter Set,https://tcgcsv.com/tcgplayer/85/23798/products,https://tcgcsv.com/tcgplayer/85/23798/prices
23799,SV: Mewtwo ex Terastal Starter Set,https://tcgcsv.com/tcgplayer/85/23799/products,https://tcgcsv.com/tcgplayer/85/23799/prices
23800,SV: Skeledirge ex Terastal Starter Set,https://tcgcsv.com/tcgplayer/85/23800/products,https://tcgcsv.com/tcgplayer/85/23800/prices
23801,SV: Ruler of the Black Flame Deck Build Box,https://tcgcsv.com/tcgplayer/85/23801/products,https://tcgcsv.com/tcgplayer/85/23801/prices
23802,WCS23: 2023 World Championships Yokohama Deck: Pikachu,https://tcgcsv.com/tcgplayer/85/23802/products,https://tcgcsv.com/tcgplayer/85/23802/prices
23803,SV: ex Start Decks,https://tcgcsv.com/tcgplayer/85/23803/products,https://tcgcsv.com/tcgplayer/85/23803/prices
23804,SV: ex Special Set,https://tcgcsv.com/tcgplayer/85/23804/products,https://tcgcsv.com/tcgplayer/85/23804/prices
23805,SV: ex Starter Set Pikachu ex & Pawmot,https://tcgcsv.com/tcgplayer/85/23805/products,https://tcgcsv.com/tcgplayer/85/23805/prices
23806,SV: Premium Trainer Box ex,https://tcgcsv.com/tcgplayer/85/23806/products,https://tcgcsv.com/tcgplayer/85/23805/prices
23807,SV: ex Starter Set Sprigatito & Lucario ex,https://tcgcsv.com/tcgplayer/85/23807/products,https://tcgcsv.com/tcgplayer/85/23807/prices
23808,SV: ex Starter Set Quaxly & Mimikyu ex,https://tcgcsv.com/tcgplayer/85/23808/products,https://tcgcsv.com/tcgplayer/85/23808/prices
23809,SV: ex Starter Set Fuecoco & Ampharos ex,https://tcgcsv.com/tcgplayer/85/23809/products,https://tcgcsv.com/tcgplayer/85/23809/prices
23810,SV: Ancient Koraidon ex Starter Deck & Build Set,https://tcgcsv.com/tcgplayer/85/23810/products,https://tcgcsv.com/tcgplayer/85/23810/prices
23811,SV: Future Miraidon ex Starter Deck & Build Set,https://tcgcsv.com/tcgplayer/85/23811/products,https://tcgcsv.com/tcgplayer/85/23811/prices
23812,"SV: Venusaur, Charizard & Blastoise Special Deck Set",https://tcgcsv.com/tcgplayer/85/23812/products,https://tcgcsv.com/tcgplayer/85/23812/prices
23817,Pokemon TCG Classic: Blastoise,https://tcgcsv.com/tcgplayer/85/23817/products,https://tcgcsv.com/tcgplayer/85/23817/prices
23818,Pokemon TCG Classic: Charizard,https://tcgcsv.com/tcgplayer/85/23818/products,https://tcgcsv.com/tcgplayer/85/23818/prices
23819,Pokemon TCG Classic: Venusaur,https://tcgcsv.com/tcgplayer/85/23819/products,https://tcgcsv.com/tcgplayer/85/23819/prices
23822,Battle Academy,https://tcgcsv.com/tcgplayer/85/23822/products,https://tcgcsv.com/tcgplayer/85/23822/prices
23826,SS: Gengar VMAX High-Class Deck,https://tcgcsv.com/tcgplayer/85/23826/products,https://tcgcsv.com/tcgplayer/85/23826/prices
23827,SS: Inteleon VMAX High-Class Deck,https://tcgcsv.com/tcgplayer/85/23827/products,https://tcgcsv.com/tcgplayer/85/23827/prices
23829,SS: Silver Lance & Jet-Black Spirit Jumbo Pack Set,https://tcgcsv.com/tcgplayer/85/23829/products,https://tcgcsv.com/tcgplayer/85/23829/prices
23830,s0: Charizard VSTAR vs Rayquaza VMAX Special Deck Set,https://tcgcsv.com/tcgplayer/85/23830/products,https://tcgcsv.com/tcgplayer/85/23830/prices
23831,sp6: VSTAR Special Set,https://tcgcsv.com/tcgplayer/85/23831/products,https://tcgcsv.com/tcgplayer/85/23831/prices
23832,sPD: Deoxys VSTAR & VMAX High-Class Deck,https://tcgcsv.com/tcgplayer/85/23832/products,https://tcgcsv.com/tcgplayer/85/23832/prices
23833,sPZ: Zeraora VSTAR & VMAX High-Class Deck,https://tcgcsv.com/tcgplayer/85/23833/products,https://tcgcsv.com/tcgplayer/85/23833/prices
23835,sN: Start Deck 100 CoroCoro Comic Version,https://tcgcsv.com/tcgplayer/85/23835/products,https://tcgcsv.com/tcgplayer/85/23835/prices
23836,sLL: Lucario Starter Set VSTAR,https://tcgcsv.com/tcgplayer/85/23836/products,https://tcgcsv.com/tcgplayer/85/23836/prices
23837,sK: VSTAR Premium Trainer Box,https://tcgcsv.com/tcgplayer/85/23837/products,https://tcgcsv.com/tcgplayer/85/23837/prices
23838,s8a-G: 25th Anniversary Golden Box,https://tcgcsv.com/tcgplayer/85/23838/products,https://tcgcsv.com/tcgplayer/85/23838/prices
23839,sJ: Zacian & Zamazenta vs Eternatus Special Deck Set,https://tcgcsv.com/tcgplayer/85/23839/products,https://tcgcsv.com/tcgplayer/85/23839/prices
23840,sp5: V-UNION Special Card Sets,https://tcgcsv.com/tcgplayer/85/23840/products,https://tcgcsv.com/tcgplayer/85/23840/prices
23841,sp4: Eevee Heroes VMAX Special Set,https://tcgcsv.com/tcgplayer/85/23841/products,https://tcgcsv.com/tcgplayer/85/23841/prices
23842,sEK: Blastoise Starter Set VMAX,https://tcgcsv.com/tcgplayer/85/23842/products,https://tcgcsv.com/tcgplayer/85/23842/prices
23843,sC2: Charizard Starter Set VMAX 2,https://tcgcsv.com/tcgplayer/85/23843/products,https://tcgcsv.com/tcgplayer/85/23843/prices
23844,sEF: Venusaur Starter Set VMAX,https://tcgcsv.com/tcgplayer/85/23844/products,https://tcgcsv.com/tcgplayer/85/23844/prices
23847,s8a-P: Promo Card Pack 25th Anniversary Edition,https://tcgcsv.com/tcgplayer/85/23847/products,https://tcgcsv.com/tcgplayer/85/23847/prices
23852,sp2: VMAX Special Set,https://tcgcsv.com/tcgplayer/85/23852/products,https://tcgcsv.com/tcgplayer/85/23852/prices
23853,sD: V Starter Decks,https://tcgcsv.com/tcgplayer/85/23853/products,https://tcgcsv.com/tcgplayer/85/23853/prices
23854,sC: Charizard Starter Set VMAX,https://tcgcsv.com/tcgplayer/85/23854/products,https://tcgcsv.com/tcgplayer/85/23854/prices
23855,sC: Grimmsnarl Starter Set VMAX,https://tcgcsv.com/tcgplayer/85/23855/products,https://tcgcsv.com/tcgplayer/85/23855/prices
23856,sp1: Zacian + Zamazenta Box,https://tcgcsv.com/tcgplayer/85/23856/products,https://tcgcsv.com/tcgplayer/85/23856/prices
23857,sA: Fighting Starter Set V,https://tcgcsv.com/tcgplayer/85/23857/products,https://tcgcsv.com/tcgplayer/85/23857/prices
23858,sA: Fire Starter Set V,https://tcgcsv.com/tcgplayer/85/23858/products,https://tcgcsv.com/tcgplayer/85/23858/prices
23859,SI: Start Deck 100,https://tcgcsv.com/tcgplayer/85/23859/products,https://tcgcsv.com/tcgplayer/85/23859/prices
23860,sA: Grass Starter Set V,https://tcgcsv.com/tcgplayer/85/23860/products,https://tcgcsv.com/tcgplayer/85/23860/prices
23861,sA: Lightning Starter Set V,https://tcgcsv.com/tcgplayer/85/23861/products,https://tcgcsv.com/tcgplayer/85/23861/prices
23862,sA: Water Starter Set V,https://tcgcsv.com/tcgplayer/85/23862/products,https://tcgcsv.com/tcgplayer/85/23862/prices
23863,sB: Sword & Shield Premium Trainer Box,https://tcgcsv.com/tcgplayer/85/23863/products,https://tcgcsv.com/tcgplayer/85/23863/prices
23864,sF: Single Strike & Rapid Strike Premium Trainer Boxes,https://tcgcsv.com/tcgplayer/85/23864/products,https://tcgcsv.com/tcgplayer/85/23864/prices
23865,sH: Sword & Shield Family Pokemon Card Game,https://tcgcsv.com/tcgplayer/85/23865/products,https://tcgcsv.com/tcgplayer/85/23865/prices
23866,sLD: Darkrai Starter Set VSTAR,https://tcgcsv.com/tcgplayer/85/23866/products,https://tcgcsv.com/tcgplayer/85/23866/prices
23868,smM: Tag Team GX Starter Sets,https://tcgcsv.com/tcgplayer/85/23868/products,https://tcgcsv.com/tcgplayer/85/23869/prices
23869,smP2: Great Detective Pikachu,https://tcgcsv.com/tcgplayer/85/23869/products,https://tcgcsv.com/tcgplayer/85/23869/prices
23870,smL: Sun & Moon Family Pokemon Card Game,https://tcgcsv.com/tcgplayer/85/23870/products,https://tcgcsv.com/tcgplayer/85/23870/prices
23871,smN: Tag Team GX Deck Build Box,https://tcgcsv.com/tcgplayer/85/23871/products,https://tcgcsv.com/tcgplayer/85/23871/prices
23872,smK: Trainer Battle Decks,https://tcgcsv.com/tcgplayer/85/23872/products,https://tcgcsv.com/tcgplayer/85/23872/prices
23873,smJ: Tag Team GX Premium Trainer Box,https://tcgcsv.com/tcgplayer/85/23873/products,https://tcgcsv.com/tcgplayer/85/23873/prices
23875,"smI: Flareon-GX, Vaporeon-GX & Jolteon-GX Starter Sets",https://tcgcsv.com/tcgplayer/85/23875/products,https://tcgcsv.com/tcgplayer/85/23875/prices
23876,S-P: Sword & Shield Promos,https://tcgcsv.com/tcgplayer/85/23876/products,https://tcgcsv.com/tcgplayer/85/23876/prices
23877,smP1: Rockruff Full Power Deck,https://tcgcsv.com/tcgplayer/85/23877/products,https://tcgcsv.com/tcgplayer/85/23877/prices
23878,smB: Premium Trainer Box,https://tcgcsv.com/tcgplayer/85/23878/products,https://tcgcsv.com/tcgplayer/85/23878/prices
23879,smA: Sun & Moon Starter Set,https://tcgcsv.com/tcgplayer/85/23879/products,https://tcgcsv.com/tcgplayer/85/23879/prices
23880,sm1+: Enhanced Expansion Pack Sun & Moon,https://tcgcsv.com/tcgplayer/85/23880/products,https://tcgcsv.com/tcgplayer/85/23880/prices
23881,SM-P: Sun & Moon Promos,https://tcgcsv.com/tcgplayer/85/23881/products,https://tcgcsv.com/tcgplayer/85/23881/prices
23882,smC: Tapu Bulu-GX Enhanced Starter Set,https://tcgcsv.com/tcgplayer/85/23882/products,https://tcgcsv.com/tcgplayer/85/23882/prices
23883,smD: Ash vs Team Rocket Deck Kit,https://tcgcsv.com/tcgplayer/85/23883/products,https://tcgcsv.com/tcgplayer/85/23883/prices
23884,smE: Solgaleo-GX & Lunala-GX Legendary Starter Set,https://tcgcsv.com/tcgplayer/85/23884/products,https://tcgcsv.com/tcgplayer/85/23884/prices
23885,smF: Ultra Sun & Ultra Moon Premium Trainer Box,https://tcgcsv.com/tcgplayer/85/23885/products,https://tcgcsv.com/tcgplayer/85/23885/prices
23886,smG: Ultra Sun & Ultra Moon Deck Build Boxes,https://tcgcsv.com/tcgplayer/85/23886/products,https://tcgcsv.com/tcgplayer/85/23886/prices
23887,SM: The Best of XY,https://tcgcsv.com/tcgplayer/85/23887/products,https://tcgcsv.com/tcgplayer/85/23887/prices
23888,smH: GX Starter Decks,https://tcgcsv.com/tcgplayer/85/23888/products,https://tcgcsv.com/tcgplayer/85/23888/prices
23893,BW1: Black Collection,https://tcgcsv.com/tcgplayer/85/23893/products,https://tcgcsv.com/tcgplayer/85/23893/prices
23894,BW1: White Collection,https://tcgcsv.com/tcgplayer/85/23894/products,https://tcgcsv.com/tcgplayer/85/23894/prices
23895,BW2: Red Collection,https://tcgcsv.com/tcgplayer/85/23895/products,https://tcgcsv.com/tcgplayer/85/23895/prices
23896,BW3: Psycho Drive,https://tcgcsv.com/tcgplayer/85/23896/products,https://tcgcsv.com/tcgplayer/85/23896/prices
23897,BW3: Hail Blizzard,https://tcgcsv.com/tcgplayer/85/23897/products,https://tcgcsv.com/tcgplayer/85/23897/prices
23898,BW4: Dark Rush,https://tcgcsv.com/tcgplayer/85/23898/products,https://tcgcsv.com/tcgplayer/85/23898/prices
23899,BW5: Dragon Blast,https://tcgcsv.com/tcgplayer/85/23899/products,https://tcgcsv.com/tcgplayer/85/23899/prices
23900,BW5: Dragon Blade,https://tcgcsv.com/tcgplayer/85/23900/products,https://tcgcsv.com/tcgplayer/85/23900/prices
23901,BW6: Freeze Bolt,https://tcgcsv.com/tcgplayer/85/23901/products,https://tcgcsv.com/tcgplayer/85/23901/prices
23902,BW6: Cold Flare,https://tcgcsv.com/tcgplayer/85/23902/products,https://tcgcsv.com/tcgplayer/85/23902/prices
23903,BW7: Plasma Gale,https://tcgcsv.com/tcgplayer/85/23903/products,https://tcgcsv.com/tcgplayer/85/23903/prices
23904,BW8: Spiral Force,https://tcgcsv.com/tcgplayer/85/23904/products,https://tcgcsv.com/tcgplayer/85/23904/prices
23905,BW8: Thunder Knuckle,https://tcgcsv.com/tcgplayer/85/23905/products,https://tcgcsv.com/tcgplayer/85/23905/prices
23906,BW9: Megalo Cannon,https://tcgcsv.com/tcgplayer/85/23906/products,https://tcgcsv.com/tcgplayer/85/23906/prices
23908,XY-P: XY Promos,https://tcgcsv.com/tcgplayer/85/23908/products,https://tcgcsv.com/tcgplayer/85/23908/prices
23909,SV8a: Terastal Fest ex,https://tcgcsv.com/tcgplayer/85/23909/products,https://tcgcsv.com/tcgplayer/85/23909/prices
23910,Dragon Selection,https://tcgcsv.com/tcgplayer/85/23910/products,https://tcgcsv.com/tcgplayer/85/23910/prices
23911,Shiny Collection,https://tcgcsv.com/tcgplayer/85/23911/products,https://tcgcsv.com/tcgplayer/85/23911/prices
23912,EX Battle Boost,https://tcgcsv.com/tcgplayer/85/23912/products,https://tcgcsv.com/tcgplayer/85/23912/prices
23913,XY10: Awakening Psychic King,https://tcgcsv.com/tcgplayer/85/23913/products,https://tcgcsv.com/tcgplayer/85/23913/prices
23914,XY-Bx: Collection X,https://tcgcsv.com/tcgplayer/85/23914/products,https://tcgcsv.com/tcgplayer/85/23914/prices
23915,XY-By: Collection Y,https://tcgcsv.com/tcgplayer/85/23915/products,https://tcgcsv.com/tcgplayer/85/23915/prices
23916,XY11-Bb: Fever-Burst Fighter,https://tcgcsv.com/tcgplayer/85/23916/products,https://tcgcsv.com/tcgplayer/85/23916/prices
23917,XY11-Br: Cruel Traitor,https://tcgcsv.com/tcgplayer/85/23917/products,https://tcgcsv.com/tcgplayer/85/23917/prices
23918,XY2: Wild Blaze,https://tcgcsv.com/tcgplayer/85/23918/products,https://tcgcsv.com/tcgplayer/85/23918/prices
23919,XY3: Rising Fist,https://tcgcsv.com/tcgplayer/85/23919/products,https://tcgcsv.com/tcgplayer/85/23919/prices
23920,XY4: Phantom Gate,https://tcgcsv.com/tcgplayer/85/23920/products,https://tcgcsv.com/tcgplayer/85/23920/prices
23921,XY5-Bg: Gaia Volcano,https://tcgcsv.com/tcgplayer/85/23921/products,https://tcgcsv.com/tcgplayer/85/23921/prices
23922,XY5-Bt: Tidal Storm,https://tcgcsv.com/tcgplayer/85/23922/products,https://tcgcsv.com/tcgplayer/85/23922/prices
23923,XY6: Emerald Break,https://tcgcsv.com/tcgplayer/85/23923/products,https://tcgcsv.com/tcgplayer/85/23923/prices
23924,XY7: Bandit Ring,https://tcgcsv.com/tcgplayer/85/23924/products,https://tcgcsv.com/tcgplayer/85/23924/prices
23925,XY8-Bb: Blue Shock,https://tcgcsv.com/tcgplayer/85/23925/products,https://tcgcsv.com/tcgplayer/85/23925/prices
23926,XY8-Br: Red Flash,https://tcgcsv.com/tcgplayer/85/23926/products,https://tcgcsv.com/tcgplayer/85/23926/prices
23927,XY9: Rage of the Broken Heavens,https://tcgcsv.com/tcgplayer/85/23927/products,https://tcgcsv.com/tcgplayer/85/23927/prices
23933,CS1: Journey Partners Collection Sheet,https://tcgcsv.com/tcgplayer/85/23933/products,https://tcgcsv.com/tcgplayer/85/23933/prices
23934,Battle Theme Deck: Victini,https://tcgcsv.com/tcgplayer/85/23934/products,https://tcgcsv.com/tcgplayer/85/23934/prices
23935,BKR: Reshiram-EX Battle Strength Deck,https://tcgcsv.com/tcgplayer/85/23935/products,https://tcgcsv.com/tcgplayer/85/23935/prices
23936,BKZ: Zekrom-EX Battle Strength Deck,https://tcgcsv.com/tcgplayer/85/23936/products,https://tcgcsv.com/tcgplayer/85/23936/prices
23937,Mewtwo vs Genesect Deck Kit (Mewtwo),https://tcgcsv.com/tcgplayer/85/23937/products,https://tcgcsv.com/tcgplayer/85/23937/prices
23938,Blastoise + Kyurem-EX Combo Deck,https://tcgcsv.com/tcgplayer/85/23938/products,https://tcgcsv.com/tcgplayer/85/23938/prices
23939,Everyone's Exciting Battle,https://tcgcsv.com/tcgplayer/85/23939/products,https://tcgcsv.com/tcgplayer/85/23939/prices
23940,Master Deck Build Box EX,https://tcgcsv.com/tcgplayer/85/23940/products,https://tcgcsv.com/tcgplayer/85/23940/prices
23941,Keldeo Battle Strength Deck,https://tcgcsv.com/tcgplayer/85/23941/products,https://tcgcsv.com/tcgplayer/85/23941/prices
23942,Garchomp Half Deck,https://tcgcsv.com/tcgplayer/85/23942/products,https://tcgcsv.com/tcgplayer/85/23942/prices
23943,Hydreigon Half Deck,https://tcgcsv.com/tcgplayer/85/23943/products,https://tcgcsv.com/tcgplayer/85/23943/prices
23944,Battle Gift Set: Thundurus vs Tornadus,https://tcgcsv.com/tcgplayer/85/23944/products,https://tcgcsv.com/tcgplayer/85/23944/prices
23945,Team Plasma's Powered Half Deck,https://tcgcsv.com/tcgplayer/85/23945/products,https://tcgcsv.com/tcgplayer/85/23945/prices
23946,BKB: Black Kyurem-EX Battle Strength Deck,https://tcgcsv.com/tcgplayer/85/23946/products,https://tcgcsv.com/tcgplayer/85/23946/prices
23947,BKW: White Kyurem-EX Battle Strength Deck,https://tcgcsv.com/tcgplayer/85/23947/products,https://tcgcsv.com/tcgplayer/85/23947/prices
23949,Team Plasma Battle Gift Set,https://tcgcsv.com/tcgplayer/85/23949/products,https://tcgcsv.com/tcgplayer/85/23949/prices
23950,BK: Virizion Battle Strength Deck,https://tcgcsv.com/tcgplayer/85/23950/products,https://tcgcsv.com/tcgplayer/85/23950/prices
23951,BK: Terrakion Battle Strength Deck,https://tcgcsv.com/tcgplayer/85/23951/products,https://tcgcsv.com/tcgplayer/85/23951/prices
23952,BK: Cobalion Battle Strength Deck,https://tcgcsv.com/tcgplayer/85/23952/products,https://tcgcsv.com/tcgplayer/85/23952/prices
23955,Mewtwo vs Genesect Deck Kit (Genesect),https://tcgcsv.com/tcgplayer/85/23955/products,https://tcgcsv.com/tcgplayer/85/23955/prices
23958,XYA: M Charizard-EX Mega Battle Deck,https://tcgcsv.com/tcgplayer/85/23958/products,https://tcgcsv.com/tcgplayer/85/23958/prices
23959,XYB: Dialga-EX + Aegislash-EX Hyper Metal Chain Deck,https://tcgcsv.com/tcgplayer/85/23959/products,https://tcgcsv.com/tcgplayer/85/23959/prices
23960,XYC: Super Legend Set: Xerneas-EX & Yveltal-EX,https://tcgcsv.com/tcgplayer/85/23960/products,https://tcgcsv.com/tcgplayer/85/23960/prices
23961,XYD: M Rayquaza-EX Mega Battle Deck,https://tcgcsv.com/tcgplayer/85/23961/products,https://tcgcsv.com/tcgplayer/85/23961/prices
23962,XYE: Emboar-EX vs Togekiss-EX Deck Kit,https://tcgcsv.com/tcgplayer/85/23962/products,https://tcgcsv.com/tcgplayer/85/23962/prices
23963,BREAK Starter Pack,https://tcgcsv.com/tcgplayer/85/23963/products,https://tcgcsv.com/tcgplayer/85/23963/prices
23964,CP1: Magma Gang vs Aqua Gang: Double Crisis,https://tcgcsv.com/tcgplayer/85/23964/products,https://tcgcsv.com/tcgplayer/85/23964/prices
23965,XYF: Golduck BREAK + Palkia-EX Combo Deck,https://tcgcsv.com/tcgplayer/85/23965/products,https://tcgcsv.com/tcgplayer/85/23965/prices
23966,CP2: Legendary Shine Collection,https://tcgcsv.com/tcgplayer/85/23966/products,https://tcgcsv.com/tcgplayer/85/23966/prices
23968,XYG: Zygarde-EX Perfect Battle Deck,https://tcgcsv.com/tcgplayer/85/23968/products,https://tcgcsv.com/tcgplayer/85/23968/prices
23969,XYH: M Audino-EX Mega Battle Deck,https://tcgcsv.com/tcgplayer/85/23969/products,https://tcgcsv.com/tcgplayer/85/23969/prices
23970,CP3: PokeKyun Collection,https://tcgcsv.com/tcgplayer/85/23970/products,https://tcgcsv.com/tcgplayer/85/23970/prices
23971,Yveltal Half Deck,https://tcgcsv.com/tcgplayer/85/23971/products,https://tcgcsv.com/tcgplayer/85/23971/prices
23972,CP4: Premium Champion Pack,https://tcgcsv.com/tcgplayer/85/23972/products,https://tcgcsv.com/tcgplayer/85/23972/prices
23973,DP1: Space-Time Creation,https://tcgcsv.com/tcgplayer/85/23973/products,https://tcgcsv.com/tcgplayer/85/23973/prices
23974,DP2: Secret of the Lakes,https://tcgcsv.com/tcgplayer/85/23974/products,https://tcgcsv.com/tcgplayer/85/23974/prices
23975,DP3: Shining Darkness,https://tcgcsv.com/tcgplayer/85/23975/products,https://tcgcsv.com/tcgplayer/85/23975/prices
23976,DP4: Dawn Dash,https://tcgcsv.com/tcgplayer/85/23976/products,https://tcgcsv.com/tcgplayer/85/23976/prices
23977,DP4: Moonlit Pursuit,https://tcgcsv.com/tcgplayer/85/23977/products,https://tcgcsv.com/tcgplayer/85/23977/prices
23978,DP5: Temple of Anger,https://tcgcsv.com/tcgplayer/85/23978/products,https://tcgcsv.com/tcgplayer/85/23978/prices
23979,DP5: Cry from the Mysterious,https://tcgcsv.com/tcgplayer/85/23979/products,https://tcgcsv.com/tcgplayer/85/23979/prices
23980,Xerneas Half Deck,https://tcgcsv.com/tcgplayer/85/23980/products,https://tcgcsv.com/tcgplayer/85/23980/prices
23981,CP5: Mythical & Legendary Dream Shine Collection,https://tcgcsv.com/tcgplayer/85/23981/products,https://tcgcsv.com/tcgplayer/85/23981/prices
23982,CP6: Expansion Pack 20th Anniversary,https://tcgcsv.com/tcgplayer/85/23982/products,https://tcgcsv.com/tcgplayer/85/23982/prices
23983,XY Beginning Set,https://tcgcsv.com/tcgplayer/85/23983/products,https://tcgcsv.com/tcgplayer/85/23983/prices
23985,M Master Deck Build Box Power Style,https://tcgcsv.com/tcgplayer/85/23985/products,https://tcgcsv.com/tcgplayer/85/23985/prices
23986,M Master Deck Build Box Speed Style,https://tcgcsv.com/tcgplayer/85/23986/products,https://tcgcsv.com/tcgplayer/85/23986/prices
23987,SNP: Noivern BREAK Evolution Pack,https://tcgcsv.com/tcgplayer/85/23987/products,https://tcgcsv.com/tcgplayer/85/23987/prices
23988,SNP: Raichu BREAK Evolution Pack,https://tcgcsv.com/tcgplayer/85/23988/products,https://tcgcsv.com/tcgplayer/85/23988/prices
23998,Pt1: Galactic's Conquest,https://tcgcsv.com/tcgplayer/85/23998/products,https://tcgcsv.com/tcgplayer/85/23998/prices
23999,Pt2: Bonds to the End of Time,https://tcgcsv.com/tcgplayer/85/23999/products,https://tcgcsv.com/tcgplayer/85/23999/prices
24000,Pt3: Beat of the Frontier,https://tcgcsv.com/tcgplayer/85/24000/products,https://tcgcsv.com/tcgplayer/85/24000/prices
24001,Pt4: Advent of Arceus,https://tcgcsv.com/tcgplayer/85/24001/products,https://tcgcsv.com/tcgplayer/85/24001/prices
24002,Pt: Arceus LV.X Deck: Grass & Fire,https://tcgcsv.com/tcgplayer/85/24002/products,https://tcgcsv.com/tcgplayer/85/24002/prices
24003,Pt: Arceus LV.X Deck: Lightning & Psychic,https://tcgcsv.com/tcgplayer/85/24003/products,https://tcgcsv.com/tcgplayer/85/24003/prices
24004,PtM: Mewtwo LV.X Collection Pack,https://tcgcsv.com/tcgplayer/85/24004/products,https://tcgcsv.com/tcgplayer/85/24004/prices
24005,PtR: Regigigas LV.X Collection Pack,https://tcgcsv.com/tcgplayer/85/24005/products,https://tcgcsv.com/tcgplayer/85/24005/prices
24006,PtS: Shaymin LV.X Collection Pack,https://tcgcsv.com/tcgplayer/85/24006/products,https://tcgcsv.com/tcgplayer/85/24006/prices
24013,Neo Premium File 1,https://tcgcsv.com/tcgplayer/85/24013/products,https://tcgcsv.com/tcgplayer/85/24013/prices
24017,Neo Premium File 2,https://tcgcsv.com/tcgplayer/85/24017/products,https://tcgcsv.com/tcgplayer/85/24017/prices
24018,Neo Premium File 3,https://tcgcsv.com/tcgplayer/85/24018/products,https://tcgcsv.com/tcgplayer/85/24018/prices
24019,Southern Island,https://tcgcsv.com/tcgplayer/85/24019/products,https://tcgcsv.com/tcgplayer/85/24019/prices
24021,L2: Revival Legends,https://tcgcsv.com/tcgplayer/85/24021/products,https://tcgcsv.com/tcgplayer/85/24021/prices
24022,LL: Lost Link,https://tcgcsv.com/tcgplayer/85/24022/products,https://tcgcsv.com/tcgplayer/85/24022/prices
24023,L-P: Legends Promos,https://tcgcsv.com/tcgplayer/85/24023/products,https://tcgcsv.com/tcgplayer/85/24023/prices
24024,L3: Clash at the Summit,https://tcgcsv.com/tcgplayer/85/24024/products,https://tcgcsv.com/tcgplayer/85/24024/prices
24025,L1: HeartGold Collection,https://tcgcsv.com/tcgplayer/85/24025/products,https://tcgcsv.com/tcgplayer/85/24025/prices
24026,L1: SoulSilver Collection,https://tcgcsv.com/tcgplayer/85/24026/products,https://tcgcsv.com/tcgplayer/85/24026/prices
24027,Intense Fight in the Destroyed Sky,https://tcgcsv.com/tcgplayer/85/24027/products,https://tcgcsv.com/tcgplayer/85/24027/prices
24028,Leafeon vs Metagross Expert Deck (Leafeon),https://tcgcsv.com/tcgplayer/85/24028/products,https://tcgcsv.com/tcgplayer/85/24028/prices
24029,Leafeon vs Metagross Expert Deck (Metagross),https://tcgcsv.com/tcgplayer/85/24029/products,https://tcgcsv.com/tcgplayer/85/24029/prices
24030,Infernape vs Gallade SP Deck Kit (Infernape),https://tcgcsv.com/tcgplayer/85/24030/products,https://tcgcsv.com/tcgplayer/85/24030/prices
24031,Infernape vs Gallade SP Deck Kit (Gallade),https://tcgcsv.com/tcgplayer/85/24031/products,https://tcgcsv.com/tcgplayer/85/24031/prices
24032,Garchomp vs Charizard SP Deck Kit (Garchomp),https://tcgcsv.com/tcgplayer/85/24032/products,https://tcgcsv.com/tcgplayer/85/24032/prices
24033,Garchomp vs Charizard SP Deck Kit (Charizard),https://tcgcsv.com/tcgplayer/85/24033/products,https://tcgcsv.com/tcgplayer/85/24033/prices
